method,query_id,origin,destination,distance_m,reachable,expanded_nodes,elapsed_ms,correct
bidirectional_dijkstra,3638,5185083151,3398945993,3931.845000,True,4856,5.158942,True
bidirectional_dijkstra,3639,5305837226,1548075965,1569.462000,True,991,0.941701,True
bidirectional_dijkstra,3640,314555992,12111393897,2476.026000,True,1603,1.538430,True
bidirectional_dijkstra,3641,4567794733,420774512,2968.000000,True,3338,3.590983,True
bidirectional_dijkstra,3642,12692809347,3013289612,2569.580000,True,2163,2.217105,True
bidirectional_dijkstra,3643,122522947,2460613839,5261.158000,True,10663,11.839260,True
bidirectional_dijkstra,3644,13514607807,4468029178,9222.129000,True,36987,45.441323,True
bidirectional_dijkstra,3645,343646697,8267894279,3490.564000,True,5725,6.356785,True
bidirectional_dijkstra,3646,1842003004,1214165371,6863.027000,True,20974,28.541665,True
bidirectional_dijkstra,3647,1842003004,12455973490,3138.750000,True,2973,3.117157,True
bidirectional_dijkstra,3648,9321127085,13507274445,2413.903000,True,2354,2.384267,True
bidirectional_dijkstra,3649,297880374,9772989145,2835.392000,True,3643,3.837588,True
bidirectional_dijkstra,3650,10916368719,7188050581,2427.614000,True,2139,2.374831,True
bidirectional_dijkstra,3651,5305637330,13411053962,2537.388000,True,2462,2.510870,True
bidirectional_dijkstra,3652,2414401910,112686789,1681.223000,True,760,0.724233,True
bidirectional_dijkstra,3653,5849890925,3092699102,4452.273000,True,8987,9.388765,True
bidirectional_dijkstra,3654,10838978985,2485736721,2744.665000,True,3054,3.052404,True
bidirectional_dijkstra,3655,286968787,2460613846,2938.572000,True,4044,3.937533,True
bidirectional_dijkstra,3656,13195409619,6534227801,9777.734000,True,47678,61.892677,True
bidirectional_dijkstra,3657,1471128087,1471128087,0.000000,True,1,0.002318,True
bidirectional_dijkstra,3658,4751660531,510791951,6038.778000,True,17718,20.839472,True
bidirectional_dijkstra,3659,112613631,9290001932,8715.286000,True,40217,49.519736,True
bidirectional_dijkstra,3660,9026838528,1279341529,3852.312000,True,6448,6.918099,True
bidirectional_dijkstra,3661,4737134507,25632231,1386.127000,True,492,0.451511,True
bidirectional_dijkstra,3662,13430226016,6534129196,9456.297000,True,41271,52.959781,True
bidirectional_dijkstra,3663,11005952442,10911688815,11656.133000,True,54221,69.808849,True
bidirectional_dijkstra,3664,9119071651,8281603808,5027.479000,True,15929,18.513949,True
bidirectional_dijkstra,3665,12514870315,1110698263,2696.708000,True,2846,2.756169,True
bidirectional_dijkstra,3666,314074569,11356411367,4163.677000,True,6738,6.963393,True
bidirectional_dijkstra,3667,6618750222,1416622189,2645.760000,True,2670,2.683806,True
bidirectional_dijkstra,3668,112613631,10894194297,3186.559000,True,6194,6.525671,True
bidirectional_dijkstra,3669,411831027,10893691664,6428.677000,True,16591,18.530163,True
bidirectional_dijkstra,3671,10916833756,12064709805,757.684000,True,233,0.217695,True
bidirectional_dijkstra,3672,9025065521,5284452788,866.430000,True,123,0.096940,True
bidirectional_dijkstra,3673,5305637330,13683412007,3269.980000,True,4139,4.292579,True
bidirectional_dijkstra,3674,8001483703,10915038719,3867.528000,True,7045,7.469855,True
